 0.28	-57.85	-114.98	-171.15	-226.35	-280.59	-333.90	-386.28	-437.74	-488.31	-537.97	-586.76	-634.68	-681.74	-727.95	-773.33	-817.89	-861.64	-904.58	-946.73	-988.10	-1028.71	-1068.55	-1107.65	-1146.00	-1183.63	-1220.54	-1256.74	-1292.25	-1327.06	-1361.19	-1394.65	-1427.45	-1459.60	-1491.10	-1521.96	-1552.20	-1581.82	-1610.82	-1639.22	-1667.02	-1694.23	-1720.87	-1746.92	-1772.41	-1797.34	-1821.72	-1845.54	-1868.83	-1891.58	-1913.81	-1935.51	-1956.69	-1977.37	-1997.53	-2017.20	-2036.38	-2055.06	-2073.26	-2090.98	-2108.22	-2125.00	-2141.30	-2157.15	-2172.54	-2187.47	-2201.96	-2216.00	-2229.60	-2242.76	-2255.49	-2267.78	-2279.65	-2291.09	-2302.11	-2312.71	-2322.90	-2332.67	-2342.03	-2350.98	-2359.52	-2367.66	-2375.40	-2382.74	-2389.68	-2396.23	-2402.38	-2408.14	-2413.51	-2418.48	-2423.07	-2427.27	-2431.09	-2434.52	-2437.56	-2440.23	-2442.50	-2444.40	-2445.92	-2447.05	-2447.80	-2448.17	-2448.16	-2447.77	-2447.00	-2445.85	-2444.31	-2442.40	-2440.10	-2437.42	-2434.36	-2430.91	-2427.07	-2422.85	-2418.24	-2413.25	-2407.86	-2402.08	-2395.91	-2389.35	-2382.39	-2375.03	-2367.27	-2359.11	-2350.55	-2341.58	-2332.20	-2322.41	-2312.21	-2301.59	-2290.55	-2279.09	-2267.20	-2254.89	-2242.14	-2228.96	-2215.34	-2201.28	-2186.78	-2171.83	-2156.42	-2140.55	-2124.23	-2107.43	-2090.17	-2072.43	-2054.21	-2035.51	-2016.32	-1996.63	-1976.45	-1955.76	-1934.55	-1912.83	-1890.59	-1867.82	-1844.51	-1820.67	-1796.27	-1771.33	-1745.82	-1719.74	-1693.09	-1665.86	-1638.04	-1609.62	-1580.60	-1550.97	-1520.71	-1489.83	-1458.31	-1426.15	-1393.33	-1359.85	-1325.70	-1290.87	-1255.35	-1219.13	-1182.20	-1144.55	-1106.18	-1067.06	-1027.20	-986.58	-945.19	-903.02	-860.06	-816.30	-771.72	-726.32	-680.09	-633.01	-585.08	-536.27	-486.58	-436.01	-384.52	-332.13	-278.80	-224.54	-169.32	-113.14	-55.98	 2.16	
 0.29	-58.28	-115.85	-172.46	-228.09	-282.78	-336.52	-389.34	-441.24	-492.23	-542.33	-591.55	-639.90	-687.38	-734.02	-779.82	-824.79	-868.95	-912.31	-954.87	-996.64	-1037.65	-1077.89	-1117.38	-1156.13	-1194.14	-1231.44	-1268.02	-1303.89	-1339.08	-1373.57	-1407.40	-1440.55	-1473.05	-1504.89	-1536.10	-1566.67	-1596.62	-1625.95	-1654.67	-1682.79	-1710.32	-1737.26	-1763.62	-1789.40	-1814.62	-1839.28	-1863.39	-1886.96	-1909.98	-1932.47	-1954.43	-1975.87	-1996.79	-2017.20	-2037.11	-2056.52	-2075.43	-2093.85	-2111.79	-2129.25	-2146.23	-2162.74	-2178.78	-2194.36	-2209.48	-2224.15	-2238.37	-2252.14	-2265.47	-2278.35	-2290.80	-2302.82	-2314.41	-2325.57	-2336.30	-2346.62	-2356.51	-2365.99	-2375.06	-2383.71	-2391.96	-2399.80	-2407.23	-2414.26	-2420.89	-2427.12	-2432.95	-2438.39	-2443.43	-2448.08	-2452.34	-2456.20	-2459.67	-2462.76	-2465.46	-2467.76	-2469.69	-2471.22	-2472.37	-2473.13	-2473.51	-2473.50	-2473.10	-2472.32	-2471.15	-2469.60	-2467.66	-2465.33	-2462.62	-2459.51	-2456.02	-2452.14	-2447.86	-2443.20	-2438.14	-2432.68	-2426.83	-2420.58	-2413.93	-2406.88	-2399.43	-2391.57	-2383.31	-2374.64	-2365.55	-2356.05	-2346.14	-2335.81	-2325.05	-2313.87	-2302.27	-2290.23	-2277.76	-2264.86	-2251.51	-2237.72	-2223.49	-2208.80	-2193.66	-2178.06	-2162.00	-2145.47	-2128.47	-2111.00	-2093.04	-2074.60	-2055.67	-2036.25	-2016.32	-1995.89	-1974.95	-1953.49	-1931.51	-1909.00	-1885.96	-1862.38	-1838.26	-1813.58	-1788.34	-1762.53	-1736.16	-1709.20	-1681.66	-1653.52	-1624.78	-1595.43	-1565.47	-1534.87	-1503.65	-1471.79	-1439.27	-1406.10	-1372.26	-1337.74	-1302.54	-1266.65	-1230.05	-1192.74	-1154.71	-1115.94	-1076.43	-1036.17	-995.15	-953.36	-910.78	-867.41	-823.23	-778.24	-732.42	-685.77	-638.26	-589.90	-540.67	-490.55	-439.54	-387.62	-334.79	-281.02	-226.32	-170.67	-114.05	-56.45	 2.13	
 0.30	-58.69	-116.70	-173.73	-229.80	-284.91	-339.08	-392.32	-444.64	-496.06	-546.57	-596.21	-644.97	-692.87	-739.92	-786.13	-831.51	-876.07	-919.83	-962.79	-1004.96	-1046.35	-1086.98	-1126.86	-1165.98	-1204.38	-1242.04	-1278.99	-1315.23	-1350.77	-1385.63	-1419.80	-1453.30	-1486.14	-1518.33	-1549.87	-1580.77	-1611.04	-1640.69	-1669.73	-1698.16	-1725.99	-1753.23	-1779.88	-1805.96	-1831.46	-1856.40	-1880.79	-1904.62	-1927.91	-1950.65	-1972.87	-1994.56	-2015.73	-2036.38	-2056.52	-2076.15	-2095.29	-2113.93	-2132.08	-2149.75	-2166.93	-2183.64	-2199.88	-2215.64	-2230.95	-2245.79	-2260.18	-2274.12	-2287.61	-2300.65	-2313.26	-2325.42	-2337.15	-2348.45	-2359.31	-2369.75	-2379.77	-2389.37	-2398.55	-2407.31	-2415.66	-2423.59	-2431.12	-2438.24	-2444.95	-2451.26	-2457.16	-2462.67	-2467.77	-2472.48	-2476.79	-2480.70	-2484.22	-2487.34	-2490.07	-2492.41	-2494.36	-2495.91	-2497.07	-2497.85	-2498.23	-2498.22	-2497.82	-2497.03	-2495.85	-2494.27	-2492.31	-2489.95	-2487.20	-2484.06	-2480.53	-2476.59	-2472.27	-2467.54	-2462.42	-2456.90	-2450.97	-2444.65	-2437.92	-2430.78	-2423.23	-2415.28	-2406.91	-2398.13	-2388.94	-2379.32	-2369.29	-2358.83	-2347.94	-2336.63	-2324.88	-2312.70	-2300.08	-2287.01	-2273.51	-2259.55	-2245.14	-2230.28	-2214.96	-2199.17	-2182.92	-2166.19	-2148.99	-2131.31	-2113.14	-2094.48	-2075.32	-2055.67	-2035.51	-2014.84	-1993.66	-1971.95	-1949.72	-1926.95	-1903.65	-1879.80	-1855.40	-1830.44	-1804.91	-1778.82	-1752.15	-1724.89	-1697.04	-1668.60	-1639.54	-1609.88	-1579.59	-1548.67	-1517.11	-1484.91	-1452.05	-1418.53	-1384.34	-1349.47	-1313.91	-1277.65	-1240.69	-1203.00	-1164.59	-1125.45	-1085.56	-1044.91	-1003.50	-961.31	-918.33	-874.56	-829.98	-784.58	-738.36	-691.29	-643.37	-594.59	-544.94	-494.41	-442.97	-390.63	-337.38	-283.19	-228.06	-171.98	-114.93	-56.91	 2.11	
 0.31	-59.10	-117.52	-174.97	-231.45	-286.98	-341.56	-395.21	-447.95	-499.77	-550.70	-600.74	-649.91	-698.21	-745.66	-792.27	-838.05	-883.00	-927.15	-970.49	-1013.05	-1054.82	-1095.83	-1136.08	-1175.58	-1214.34	-1252.37	-1289.67	-1326.27	-1362.16	-1397.36	-1431.88	-1465.72	-1498.90	-1531.41	-1563.28	-1594.50	-1625.09	-1655.05	-1684.39	-1713.12	-1741.25	-1768.78	-1795.72	-1822.08	-1847.87	-1873.08	-1897.73	-1921.83	-1945.37	-1968.38	-1990.84	-2012.77	-2034.18	-2055.06	-2075.43	-2095.29	-2114.65	-2133.50	-2151.86	-2169.73	-2187.11	-2204.01	-2220.44	-2236.39	-2251.87	-2266.89	-2281.45	-2295.55	-2309.20	-2322.40	-2335.15	-2347.45	-2359.32	-2370.75	-2381.75	-2392.32	-2402.45	-2412.17	-2421.45	-2430.32	-2438.77	-2446.80	-2454.42	-2461.62	-2468.41	-2474.80	-2480.78	-2486.35	-2491.51	-2496.28	-2500.64	-2504.60	-2508.16	-2511.32	-2514.08	-2516.45	-2518.42	-2519.99	-2521.17	-2521.95	-2522.34	-2522.33	-2521.92	-2521.12	-2519.93	-2518.34	-2516.35	-2513.97	-2511.18	-2508.00	-2504.43	-2500.45	-2496.07	-2491.29	-2486.10	-2480.51	-2474.52	-2468.12	-2461.30	-2454.08	-2446.45	-2438.40	-2429.93	-2421.05	-2411.74	-2402.01	-2391.86	-2381.27	-2370.26	-2358.81	-2346.92	-2334.60	-2321.83	-2308.61	-2294.95	-2280.83	-2266.25	-2251.22	-2235.72	-2219.75	-2203.30	-2186.39	-2168.99	-2151.10	-2132.72	-2113.85	-2094.48	-2074.60	-2054.21	-2033.31	-2011.89	-1989.94	-1967.46	-1944.44	-1920.88	-1896.76	-1872.09	-1846.86	-1821.06	-1794.68	-1767.73	-1740.18	-1712.03	-1683.28	-1653.92	-1623.94	-1593.34	-1562.10	-1530.22	-1497.69	-1464.50	-1430.64	-1396.10	-1360.89	-1324.98	-1288.36	-1251.04	-1212.99	-1174.22	-1134.70	-1094.44	-1053.41	-1011.62	-969.05	-925.68	-881.52	-836.55	-790.76	-744.13	-696.67	-648.35	-599.16	-549.10	-498.16	-446.32	-393.57	-339.90	-285.30	-229.75	-173.25	-115.79	-57.35	 2.08	
 0.32	-59.49	-118.32	-176.17	-233.06	-288.99	-343.98	-398.03	-451.16	-503.39	-554.71	-605.15	-654.71	-703.41	-751.25	-798.24	-844.40	-889.74	-934.27	-977.99	-1020.92	-1063.06	-1104.44	-1145.05	-1184.91	-1224.03	-1262.41	-1300.07	-1337.01	-1373.25	-1408.78	-1443.64	-1477.81	-1511.31	-1544.14	-1576.32	-1607.86	-1638.76	-1669.02	-1698.66	-1727.69	-1756.11	-1783.93	-1811.15	-1837.78	-1863.84	-1889.32	-1914.23	-1938.59	-1962.38	-1985.63	-2008.34	-2030.51	-2052.15	-2073.26	-2093.86	-2113.93	-2133.50	-2152.56	-2171.13	-2189.19	-2206.77	-2223.86	-2240.47	-2256.60	-2272.26	-2287.45	-2302.17	-2316.43	-2330.24	-2343.58	-2356.48	-2368.93	-2380.93	-2392.50	-2403.62	-2414.31	-2424.56	-2434.39	-2443.78	-2452.75	-2461.30	-2469.42	-2477.13	-2484.41	-2491.29	-2497.75	-2503.79	-2509.43	-2514.66	-2519.47	-2523.89	-2527.89	-2531.50	-2534.70	-2537.49	-2539.89	-2541.88	-2543.47	-2544.66	-2545.45	-2545.84	-2545.84	-2545.43	-2544.62	-2543.41	-2541.80	-2539.79	-2537.38	-2534.56	-2531.35	-2527.73	-2523.70	-2519.27	-2514.43	-2509.19	-2503.54	-2497.47	-2491.00	-2484.10	-2476.80	-2469.08	-2460.93	-2452.37	-2443.38	-2433.97	-2424.13	-2413.86	-2403.15	-2392.01	-2380.43	-2368.41	-2355.94	-2343.03	-2329.66	-2315.84	-2301.57	-2286.83	-2271.62	-2255.94	-2239.80	-2223.17	-2206.06	-2188.47	-2170.38	-2151.80	-2132.72	-2113.14	-2093.04	-2072.43	-2051.30	-2029.65	-2007.46	-1984.74	-1961.47	-1937.65	-1913.28	-1888.35	-1862.86	-1836.78	-1810.13	-1782.89	-1755.06	-1726.62	-1697.58	-1667.92	-1637.64	-1606.73	-1575.17	-1542.98	-1510.12	-1476.61	-1442.42	-1407.55	-1372.00	-1335.74	-1298.78	-1261.11	-1222.71	-1183.58	-1143.70	-1103.07	-1061.68	-1019.52	-976.57	-932.83	-888.29	-842.94	-796.76	-749.75	-701.89	-653.18	-603.61	-553.15	-501.81	-449.57	-396.42	-342.35	-287.34	-231.40	-174.50	-116.63	-57.78	 2.05	
 0.33	-59.88	-119.10	-177.34	-234.62	-290.94	-346.32	-400.77	-454.29	-506.90	-558.61	-609.44	-659.38	-708.46	-756.67	-804.05	-850.58	-896.29	-941.19	-985.28	-1028.57	-1071.08	-1112.81	-1153.78	-1193.99	-1233.45	-1272.18	-1310.18	-1347.46	-1384.02	-1419.89	-1455.07	-1489.56	-1523.38	-1556.53	-1589.02	-1620.86	-1652.06	-1682.62	-1712.55	-1741.87	-1770.57	-1798.66	-1826.16	-1853.07	-1879.39	-1905.13	-1930.30	-1954.90	-1978.94	-2002.44	-2025.38	-2047.78	-2069.65	-2090.98	-2111.79	-2132.09	-2151.86	-2171.13	-2189.89	-2208.15	-2225.92	-2243.19	-2259.98	-2276.29	-2292.12	-2307.47	-2322.36	-2336.77	-2350.73	-2364.22	-2377.26	-2389.85	-2401.99	-2413.68	-2424.93	-2435.73	-2446.10	-2456.03	-2465.53	-2474.60	-2483.25	-2491.46	-2499.25	-2506.62	-2513.57	-2520.11	-2526.22	-2531.92	-2537.21	-2542.08	-2546.54	-2550.59	-2554.24	-2557.47	-2560.30	-2562.72	-2564.74	-2566.35	-2567.55	-2568.35	-2568.75	-2568.74	-2568.33	-2567.51	-2566.29	-2564.66	-2562.63	-2560.19	-2557.34	-2554.09	-2550.43	-2546.36	-2541.88	-2536.99	-2531.69	-2525.97	-2519.84	-2513.29	-2506.32	-2498.93	-2491.12	-2482.89	-2474.23	-2465.14	-2455.63	-2445.68	-2435.29	-2424.47	-2413.20	-2401.50	-2389.34	-2376.74	-2363.68	-2350.17	-2336.20	-2321.76	-2306.86	-2291.49	-2275.65	-2259.32	-2242.52	-2225.22	-2207.44	-2189.16	-2170.38	-2151.10	-2131.31	-2111.00	-2090.17	-2068.82	-2046.94	-2024.52	-2001.56	-1978.05	-1953.99	-1929.37	-1904.18	-1878.42	-1852.09	-1825.17	-1797.65	-1769.54	-1740.82	-1711.49	-1681.54	-1650.96	-1619.75	-1587.89	-1555.39	-1522.22	-1488.39	-1453.88	-1418.69	-1382.80	-1346.22	-1308.92	-1270.91	-1232.16	-1192.68	-1152.46	-1111.47	-1069.72	-1027.20	-983.89	-939.79	-894.88	-849.15	-802.60	-755.21	-706.98	-657.88	-607.93	-557.09	-505.36	-452.73	-399.19	-344.73	-289.34	-233.00	-175.70	-117.44	-58.21	 2.02	
 0.35	-60.25	-119.85	-178.48	-236.14	-292.84	-348.60	-403.43	-457.33	-510.32	-562.40	-613.60	-663.92	-713.36	-761.95	-809.69	-856.59	-902.66	-947.91	-992.36	-1036.01	-1078.86	-1120.95	-1162.26	-1202.81	-1242.61	-1281.67	-1320.00	-1357.61	-1394.51	-1430.69	-1466.19	-1500.99	-1535.12	-1568.57	-1601.37	-1633.50	-1664.99	-1695.84	-1726.06	-1755.66	-1784.63	-1813.00	-1840.76	-1867.93	-1894.51	-1920.51	-1945.92	-1970.77	-1995.06	-2018.78	-2041.96	-2064.59	-2086.68	-2108.23	-2129.25	-2149.75	-2169.73	-2189.20	-2208.15	-2226.61	-2244.56	-2262.01	-2278.98	-2295.46	-2311.45	-2326.97	-2342.01	-2356.58	-2370.68	-2384.32	-2397.50	-2410.22	-2422.49	-2434.30	-2445.67	-2456.59	-2467.07	-2477.11	-2486.72	-2495.89	-2504.62	-2512.93	-2520.80	-2528.25	-2535.28	-2541.88	-2548.06	-2553.83	-2559.17	-2564.10	-2568.61	-2572.70	-2576.39	-2579.66	-2582.52	-2584.97	-2587.00	-2588.63	-2589.85	-2590.66	-2591.06	-2591.05	-2590.63	-2589.81	-2588.57	-2586.93	-2584.87	-2582.41	-2579.53	-2576.24	-2572.54	-2568.43	-2563.90	-2558.96	-2553.60	-2547.82	-2541.62	-2535.00	-2527.96	-2520.49	-2512.60	-2504.27	-2495.52	-2486.34	-2476.72	-2466.66	-2456.16	-2445.22	-2433.84	-2422.01	-2409.72	-2396.98	-2383.79	-2370.13	-2356.01	-2341.43	-2326.37	-2310.84	-2294.82	-2278.33	-2261.35	-2243.88	-2225.91	-2207.44	-2188.47	-2168.99	-2148.99	-2128.47	-2107.43	-2085.86	-2063.76	-2041.11	-2017.92	-1994.18	-1969.88	-1945.01	-1919.58	-1893.57	-1866.97	-1839.79	-1812.01	-1783.63	-1754.64	-1725.03	-1694.79	-1663.92	-1632.42	-1600.27	-1567.46	-1533.99	-1499.84	-1465.02	-1429.51	-1393.31	-1356.40	-1318.78	-1280.43	-1241.35	-1201.53	-1160.97	-1119.64	-1077.54	-1034.67	-991.01	-946.55	-901.28	-855.19	-808.27	-760.52	-711.92	-662.46	-612.12	-560.91	-508.81	-455.80	-401.89	-347.05	-291.27	-234.55	-176.88	-118.24	-58.62	 1.99	
 0.36	-60.61	-120.58	-179.58	-237.61	-294.69	-350.81	-406.01	-460.28	-513.63	-566.08	-617.64	-668.32	-718.13	-767.07	-815.17	-862.42	-908.85	-954.45	-999.24	-1043.23	-1086.43	-1128.85	-1170.50	-1211.38	-1251.51	-1290.90	-1329.55	-1367.48	-1404.69	-1441.19	-1476.99	-1512.10	-1546.53	-1580.28	-1613.37	-1645.79	-1677.57	-1708.70	-1739.20	-1769.06	-1798.31	-1826.94	-1854.96	-1882.39	-1909.22	-1935.46	-1961.12	-1986.21	-2010.73	-2034.69	-2058.09	-2080.94	-2103.24	-2125.01	-2146.24	-2166.94	-2187.12	-2206.78	-2225.92	-2244.56	-2262.69	-2280.32	-2297.46	-2314.10	-2330.26	-2345.94	-2361.13	-2375.85	-2390.10	-2403.88	-2417.19	-2430.04	-2442.44	-2454.38	-2465.86	-2476.90	-2487.49	-2497.63	-2507.34	-2516.60	-2525.43	-2533.82	-2541.78	-2549.31	-2556.41	-2563.08	-2569.33	-2575.15	-2580.55	-2585.53	-2590.09	-2594.23	-2597.95	-2601.26	-2604.15	-2606.62	-2608.68	-2610.33	-2611.56	-2612.38	-2612.78	-2612.77	-2612.35	-2611.52	-2610.27	-2608.60	-2606.53	-2604.04	-2601.13	-2597.81	-2594.07	-2589.91	-2585.34	-2580.34	-2574.92	-2569.08	-2562.82	-2556.13	-2549.02	-2541.47	-2533.50	-2525.09	-2516.24	-2506.96	-2497.24	-2487.08	-2476.48	-2465.42	-2453.92	-2441.97	-2429.56	-2416.69	-2403.36	-2389.56	-2375.30	-2360.56	-2345.35	-2329.66	-2313.49	-2296.83	-2279.67	-2262.02	-2243.88	-2225.22	-2206.06	-2186.39	-2166.19	-2145.47	-2124.23	-2102.45	-2080.12	-2057.26	-2033.84	-2009.87	-1985.34	-1960.23	-1934.56	-1908.30	-1881.45	-1854.01	-1825.97	-1797.33	-1768.06	-1738.18	-1707.67	-1676.52	-1644.73	-1612.29	-1579.19	-1545.42	-1510.98	-1475.86	-1440.04	-1403.52	-1366.30	-1328.35	-1289.69	-1250.28	-1210.14	-1169.24	-1127.57	-1085.14	-1041.93	-997.92	-953.11	-907.49	-861.06	-813.79	-765.68	-716.72	-666.90	-616.20	-564.63	-512.16	-458.79	-404.51	-349.30	-293.15	-236.06	-178.02	-119.01	-59.01	 1.97	
 0.37	-60.96	-121.29	-180.65	-239.04	-296.48	-352.96	-408.51	-463.14	-516.85	-569.66	-621.57	-672.60	-722.76	-772.05	-820.49	-868.09	-914.85	-960.79	-1005.92	-1050.25	-1093.78	-1136.53	-1178.50	-1219.71	-1260.16	-1299.86	-1338.83	-1377.07	-1414.58	-1451.39	-1487.49	-1522.90	-1557.62	-1591.66	-1625.03	-1657.74	-1689.79	-1721.19	-1751.96	-1782.09	-1811.60	-1840.49	-1868.77	-1896.44	-1923.51	-1950.00	-1975.90	-2001.21	-2025.96	-2050.14	-2073.76	-2096.83	-2119.34	-2141.31	-2162.75	-2183.65	-2204.02	-2223.87	-2243.20	-2262.02	-2280.32	-2298.13	-2315.43	-2332.24	-2348.56	-2364.39	-2379.73	-2394.60	-2408.98	-2422.90	-2436.35	-2449.33	-2461.84	-2473.90	-2485.50	-2496.65	-2507.35	-2517.59	-2527.39	-2536.75	-2545.67	-2554.15	-2562.19	-2569.79	-2576.96	-2583.70	-2590.01	-2595.89	-2601.35	-2606.38	-2610.99	-2615.17	-2618.93	-2622.27	-2625.19	-2627.69	-2629.77	-2631.43	-2632.68	-2633.50	-2633.91	-2633.90	-2633.48	-2632.64	-2631.38	-2629.70	-2627.60	-2625.08	-2622.15	-2618.79	-2615.01	-2610.82	-2606.19	-2601.15	-2595.68	-2589.78	-2583.45	-2576.69	-2569.51	-2561.88	-2553.83	-2545.34	-2536.40	-2527.03	-2517.21	-2506.95	-2496.24	-2485.07	-2473.46	-2461.38	-2448.85	-2435.85	-2422.39	-2408.46	-2394.05	-2379.17	-2363.81	-2347.97	-2331.64	-2314.81	-2297.49	-2279.67	-2261.35	-2242.52	-2223.17	-2203.31	-2182.92	-2162.00	-2140.55	-2118.57	-2096.03	-2072.95	-2049.32	-2025.12	-2000.36	-1975.03	-1949.11	-1922.61	-1895.52	-1867.84	-1839.54	-1810.64	-1781.12	-1750.97	-1720.19	-1688.77	-1656.70	-1623.98	-1590.59	-1556.53	-1521.80	-1486.38	-1450.26	-1413.44	-1375.91	-1337.66	-1298.68	-1258.96	-1218.49	-1177.27	-1135.28	-1092.52	-1048.97	-1004.63	-959.49	-913.53	-866.75	-819.14	-770.69	-721.38	-671.21	-620.16	-568.24	-515.41	-461.69	-407.05	-351.48	-294.98	-237.53	-179.13	-119.75	-59.40	 1.94	
 0.38	-61.29	-121.98	-181.69	-240.43	-298.21	-355.05	-410.95	-465.92	-519.97	-573.13	-625.38	-676.75	-727.25	-776.88	-825.65	-873.58	-920.68	-966.95	-1012.41	-1057.06	-1100.91	-1143.98	-1186.27	-1227.79	-1268.55	-1308.56	-1347.84	-1386.37	-1424.19	-1461.29	-1497.68	-1533.38	-1568.38	-1602.70	-1636.35	-1669.33	-1701.66	-1733.33	-1764.35	-1794.75	-1824.51	-1853.65	-1882.17	-1910.09	-1937.40	-1964.12	-1990.25	-2015.79	-2040.76	-2065.16	-2088.99	-2112.27	-2134.99	-2157.16	-2178.79	-2199.89	-2220.45	-2240.48	-2259.99	-2278.98	-2297.46	-2315.43	-2332.90	-2349.87	-2366.34	-2382.32	-2397.81	-2412.82	-2427.34	-2441.39	-2454.97	-2468.07	-2480.71	-2492.88	-2504.60	-2515.85	-2526.65	-2537.00	-2546.90	-2556.34	-2565.35	-2573.91	-2582.03	-2589.71	-2596.95	-2603.75	-2610.13	-2616.07	-2621.58	-2626.66	-2631.31	-2635.53	-2639.33	-2642.70	-2645.65	-2648.18	-2650.28	-2651.96	-2653.21	-2654.05	-2654.46	-2654.45	-2654.03	-2653.17	-2651.90	-2650.21	-2648.09	-2645.55	-2642.58	-2639.19	-2635.38	-2631.14	-2626.47	-2621.38	-2615.85	-2609.90	-2603.51	-2596.69	-2589.43	-2581.73	-2573.60	-2565.02	-2556.00	-2546.54	-2536.63	-2526.26	-2515.45	-2504.18	-2492.45	-2480.26	-2467.61	-2454.48	-2440.89	-2426.83	-2412.29	-2397.26	-2381.76	-2365.76	-2349.28	-2332.29	-2314.81	-2296.83	-2278.33	-2259.32	-2239.80	-2219.75	-2199.17	-2178.06	-2156.42	-2134.23	-2111.49	-2088.20	-2064.36	-2039.94	-2014.96	-1989.40	-1963.25	-1936.52	-1909.19	-1881.26	-1852.72	-1823.57	-1793.79	-1763.39	-1732.34	-1700.66	-1668.32	-1635.32	-1601.66	-1567.33	-1532.31	-1496.60	-1460.19	-1423.08	-1385.25	-1346.69	-1307.41	-1267.38	-1226.60	-1185.07	-1142.76	-1099.68	-1055.81	-1011.15	-965.68	-919.39	-872.28	-824.34	-775.55	-725.90	-675.39	-624.01	-571.74	-518.57	-464.50	-409.52	-353.60	-296.75	-238.96	-180.20	-120.48	-59.78	 1.91	
 0.39	-61.62	-122.65	-182.70	-241.78	-299.90	-357.07	-413.30	-468.61	-523.00	-576.49	-629.08	-680.78	-731.60	-781.56	-830.66	-878.92	-926.33	-972.93	-1018.70	-1063.66	-1107.83	-1151.21	-1193.80	-1235.63	-1276.70	-1317.01	-1356.57	-1395.41	-1433.51	-1470.90	-1507.57	-1543.55	-1578.83	-1613.42	-1647.34	-1680.59	-1713.17	-1745.10	-1776.39	-1807.03	-1837.04	-1866.42	-1895.19	-1923.34	-1950.88	-1977.83	-2004.18	-2029.95	-2055.13	-2079.74	-2103.78	-2127.26	-2150.18	-2172.55	-2194.38	-2215.66	-2236.40	-2256.61	-2276.30	-2295.46	-2314.11	-2332.24	-2349.87	-2366.99	-2383.61	-2399.74	-2415.37	-2430.52	-2445.18	-2459.36	-2473.06	-2486.28	-2499.04	-2511.33	-2523.15	-2534.51	-2545.41	-2555.86	-2565.85	-2575.38	-2584.47	-2593.11	-2601.31	-2609.06	-2616.37	-2623.24	-2629.67	-2635.67	-2641.23	-2646.36	-2651.06	-2655.32	-2659.16	-2662.56	-2665.54	-2668.09	-2670.21	-2671.90	-2673.17	-2674.02	-2674.43	-2674.43	-2673.99	-2673.13	-2671.85	-2670.14	-2668.00	-2665.44	-2662.44	-2659.02	-2655.17	-2650.89	-2646.18	-2641.04	-2635.46	-2629.45	-2623.00	-2616.11	-2608.79	-2601.02	-2592.81	-2584.15	-2575.05	-2565.50	-2555.49	-2545.03	-2534.12	-2522.74	-2510.90	-2498.60	-2485.83	-2472.59	-2458.87	-2444.67	-2430.00	-2414.84	-2399.19	-2383.05	-2366.41	-2349.28	-2331.64	-2313.49	-2294.83	-2275.65	-2255.95	-2235.72	-2214.96	-2193.66	-2171.83	-2149.44	-2126.51	-2103.01	-2078.96	-2054.33	-2029.13	-2003.35	-1976.98	-1950.02	-1922.46	-1894.30	-1865.52	-1836.12	-1806.10	-1775.44	-1744.14	-1712.20	-1679.60	-1646.34	-1612.41	-1577.80	-1542.50	-1506.51	-1469.82	-1432.42	-1394.30	-1355.46	-1315.88	-1275.55	-1234.47	-1192.63	-1150.02	-1106.63	-1062.45	-1017.47	-971.68	-925.08	-877.65	-829.38	-780.26	-730.29	-679.45	-627.74	-575.14	-521.64	-467.23	-411.91	-355.66	-298.47	-240.34	-181.25	-121.19	-60.15	 1.88	
